ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,1,A180910_8T.wav,THEY WENT on a VACATION.   ,SSN,TypeSPINProc,StimList,one{ESCAPE},30460,149894,26,1,1
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,2,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,last{SPACE}night{SPACE}dog{SPACE}drop{ESCAPE},21587,174269,2,1,2
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,3,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,the{SPACE}train{SPACE}stop{SPACE}at{SPACE}the{SPACE}train{SPACE}station{SPACE}apple{SPACE}pie{ESCAPE},24836,199916,63,1,3
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,4,A181502_1T.wav,The OVEN is TOO HOT.,1T,TypeSPINProc,StimList,monday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{SPACE}of{SPACE}the{SPACE}week{SPACE}hot{ESCAPE},21149,221795,50,1,4
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,5,A180705_2T.wav,The FRUIT IS on the GROUND.   ,2Talker,TypeSPINProc,StimList,desert{SPACE}{LEFTARROW}tuesday{ESCAPE},47009,270920,5,1,5
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,6,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,car{SPACE}should{SPACE}call{ESCAPE},18747,290439,32,1,6
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,7,A180706_2T.wav,MOTHER GOT a SAUCEPAN.,2Talker,TypeSPINProc,StimList,the{SPACE}parents{SPACE}family{ESCAPE},14869,306310,6,1,7
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,8,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,watch{SPACE}elephant{SPACE}{SHIFT}{SHIFT}{SHIFT}T{SHIFT}V{ESCAPE},22476,329949,59,1,8
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,9,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,the{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{ESCAPE},13331,344820,30,1,9
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,10,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,you{SPACE}listen{SPACE}to{SPACE}his{SPACE}talking{ESCAPE},12028,357483,24,1,10
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,11,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,he{SPACE}had{SPACE}an{SPACE}apple{SPACE}pie{SPACE}falls{ESCAPE},17312,375250,60,1,11
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,12,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}chicken{SPACE}laid{SPACE}eggs{ESCAPE},12483,388586,48,1,12
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,13,A181013_SSN.wav,The SHIRTS are HANGING in the CLOSET.   ,SSN,TypeSPINProc,StimList,the{SPACE}shirts{SPACE}are{SPACE}hanging{SPACE}at{SPACE}hospital{ESCAPE},18552,407721,45,1,13
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,14,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,people{SPACE}wearing{SPACE}shoes{ESCAPE},13601,422152,3,1,14
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,15,A180712_2T.wav,FATHER FORGOT the BREAD.   ,2Talker,TypeSPINProc,StimList,people{SPACE}{LEFTARROW}{LEFTARROW}wear{SPACE}cloth{ESCAPE},28677,451294,12,1,15
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,16,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,boy{SPACE}is{SPACE}helping{SPACE}she{SPACE}made{SPACE}her{ESCAPE},18643,471909,1,1,16
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,17,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,is{SPACE}his{SPACE}father{SPACE}and{SPACE}mother{SPACE}he{SPACE}made{ESCAPE},17969,490484,57,1,17
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,18,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,{ESCAPE},13848,505012,25,1,18
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,19,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,they{SPACE}are{SPACE}writing{SPACE}{ESCAPE},15429,523659,42,1,19
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,20,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,coffee{SPACE}train{ESCAPE},29546,554425,14,1,20
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,21,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,orange{SPACE}juice{ESCAPE},9782,565176,11,1,21
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,22,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,the{SPACE}child{SPACE}drinks{ESCAPE},8924,574800,31,1,22
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,23,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,kitchen{SPACE}plot{SPACE}is{SPACE}wrong{ESCAPE},15130,590623,38,1,23
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,24,A180905_8T.wav,The TABLE has THREE LEGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}table{SPACE}has{SPACE}three{SPACE}legs{ESCAPE},8063,599255,21,1,24
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,25,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,the{SPACE}bucket{SPACE}{ESCAPE},13280,612838,47,1,25
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,26,A180713_2T.wav,The GIRL has a PICTURE BOOK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}girl{SPACE}has{SPACE}{ESCAPE},9588,623229,13,1,26
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,27,A181501_1T.wav,A MAN is TURNING the FAUCET.   ,1T,TypeSPINProc,StimList,entrees{SPACE}birds{ESCAPE},9310,632917,49,1,27
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,28,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,the{SPACE}{LEFTARROW}janitor{ESCAPE},25078,658451,34,1,28
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,29,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,the{SPACE}girl{SPACE}is{SPACE}left{ESCAPE},11079,669867,43,1,29
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,30,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,green{SPACE}coat{SPACE}monday{SPACE}is{SPACE}the{SPACE}first{ESCAPE},14660,685098,58,1,30
SPIN,2010,1,0,60.003,1,-900716341,0,0,0,31,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,"the{SPACE}wolf{SPACE}drop{SPACE}the{SPACE}ball{,}{SPACE}the{SPACE}color{ESCAPE}",16939,702393,64,1,31
