ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,1,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,{SHIFT}X{ESCAPE},21421,379255,20,1,1
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,2,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,{SHIFT}Monday{SPACE}the{SPACE}bus{SPACE}left{SPACE}early{SPACE}at{SPACE}the{SPACE}park{.}{ESCAPE},17287,402286,9,1,2
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,3,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{.}{ESCAPE},10039,413821,30,1,3
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,4,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,{SHIFT}I{SPACE}will{SPACE}{SHIFT}X{SPACE}recorder{.}{ESCAPE},14420,430068,3,1,4
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,5,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,{SHIFT}Elephant{SPACE}for{SPACE}desert{.}{LEFTARROW}{LEFTARROW}{LEFTARROW}{LEFTARROW}{LEFTARROW}{RIGHTARROW}{ESCAPE},19763,451227,54,1,5
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,6,A181007_SSN.wav,The DOG JUMPED ON the CHAIR.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}dog{SPACE}jump{SPACE}on{SPACE}the{SPACE}{SHIFT}X{ESCAPE},10064,463226,39,1,6
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,7,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}dinner{SPACE}plate{SPACE}is{SPACE}hot{.}{ESCAPE},9089,473034,29,1,7
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,8,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,{SHIFT}People{SPACE}are{SPACE}{SHIFT}X{SPACE}recorder{LEFTARROW}{ESCAPE},18417,492345,53,1,8
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,9,A181003_SSN.wav,THEY SAT on a WOODEN BENCH.   ,SSN,TypeSPINProc,StimList,{SHIFT}{SHIFT}X{ESCAPE},10367,503944,35,1,9
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,10,A180901_8T.wav,The BOOK TELLS a STORY.   ,8Talker,TypeSPINProc,StimList,work{ESCAPE},11735,516511,17,1,10
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,11,A180907_8T.wav,The FIVE MEN are WORKING.    ,8Talker,TypeSPINProc,StimList,{SHIFT}X{ESCAPE},7042,524751,23,1,11
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,12,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,{SHIFT}Bob{SPACE}rest{SPACE}elephant{ESCAPE},12788,538630,59,1,12
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,13,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}chicken{SPACE}lays{SPACE}eggs{ESCAPE},9755,549446,48,1,13
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,14,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,{SHIFT}Last{SPACE}night{SPACE}the{SPACE}dog{SPACE}came{SPACE}back{ESCAPE},9704,560061,2,1,14
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,15,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}dish{SPACE}tower{SPACE}is{SPACE}by{SPACE}the{SPACE}sink{ESCAPE},11447,572037,33,1,15
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,16,A181005_SSN.wav,THEY FOLLOWED the PATH.   ,SSN,TypeSPINProc,StimList,{SHIFT}They{SPACE}followed{SPACE}the{SPACE}cat{ESCAPE},11513,584236,37,1,16
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,17,A181013_SSN.wav,The SHIRTS are HANGING in the CLOSET.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}shirts{SPACE}are{SPACE}impossible{ESCAPE},15422,600211,45,1,17
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,18,A180706_2T.wav,MOTHER GOT a SAUCEPAN.,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}ball{SPACE}color{SPACE}mother{ESCAPE},13015,613986,6,1,18
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,19,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}genetor{SPACE}{ESCAPE},13244,627698,34,1,19
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,20,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,water{SPACE}28{SPACE}days{ESCAPE},8742,637545,7,1,20
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,21,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,nice{SPACE}people{SPACE}are{SPACE}coming{.}{SPACE}{SHIFT}{ESCAPE},18089,656392,55,1,21
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,22,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}child{SPACE}drinks{SPACE}{ESCAPE},11730,669215,31,1,22
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,23,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}train{SPACE}stops{SPACE}at{SPACE}the{SPACE}station{ESCAPE},9525,679543,63,1,23
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,24,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}busket{SPACE}{SHIFT}X{ESCAPE},10317,690334,47,1,24
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,25,A180905_8T.wav,The TABLE has THREE LEGS.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}table{SPACE}has{SPACE}three{SPACE}legs{.}{ESCAPE},7517,698334,21,1,25
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,26,A181009_SSN.wav,The MAILMAN BROUGHT a LETTER.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}mailman{SPACE}left{ESCAPE},12355,711021,41,1,26
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,27,A180902_8T.wav,The YOUNG BOY LEFT HOME.   ,8Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}young{SPACE}boy{ESCAPE},6818,718333,18,1,27
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,28,A180716_2T.wav,The NEW ROAD is on the MAP.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}road{SPACE}built{LEFTARROW}{ESCAPE},16374,735556,16,1,28
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,29,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,{SHIFT}Tea{ESCAPE},5941,742188,27,1,29
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,30,A180704_2T.wav,SHE FOUND her PURSE.,2Talker,TypeSPINProc,StimList,{SHIFT}I{SPACE}found{SPACE}my{SPACE}purse{ESCAPE},8696,751843,4,1,30
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,31,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}lady{SPACE}has{SPACE}to{SPACE}come{SPACE}back{ESCAPE},11504,765234,28,1,31
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,32,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}boy{SPACE}helped{SPACE}me{ESCAPE},12223,778186,1,1,32
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,33,A181501_1T.wav,A MAN is TURNING the FAUCET.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}bird{SPACE}forces{SPACE}{ESCAPE},13216,792561,49,1,33
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,34,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}girl{SPACE}has{SPACE}left{ESCAPE},6593,799904,43,1,34
SPIN,2002,1,0,60.003,1,-804465699,0,0,0,35,A180713_2T.wav,The GIRL has a PICTURE BOOK.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}girl{SPACE}has{SPACE}dropped{SPACE}the{SPACE}ball{ESCAPE},9282,809576,13,1,35
