ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1019,1,0,60.003,1,590616429,0,0,0,1,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}children{SPACE}dropped{SPACE}the{SPACE}bag{ESCAPE},13786,53881,1,1,1
SPIN,1019,1,0,60.003,1,590616429,0,0,0,2,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}lady{SPACE}passed{SPACE}the{SPACE}bag{ESCAPE},7091,62785,28,1,2
SPIN,1019,1,0,60.003,1,590616429,0,0,0,3,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,{SHIFT}IDK{ESCAPE},4727,68704,27,1,3
SPIN,1019,1,0,60.003,1,590616429,0,0,0,4,A181004_SSN.wav,The GOOD BOY is HELPING.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}good{SPACE}boys{ESCAPE},7487,79880,36,1,4
SPIN,1019,1,0,60.003,1,590616429,0,0,0,5,A181501_1T.wav,A MAN is TURNING the FAUCET.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}man{SPACE}drained{SPACE}the{SPACE}focet{.}{SPACE}{ESCAPE},15285,96911,49,1,5
SPIN,1019,1,0,60.003,1,590616429,0,0,0,6,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}boy{SPACE}hurried{SPACE}to{SPACE}school{.}{SPACE}{ENTER}{ESCAPE},9779,107854,54,1,6
SPIN,1019,1,0,60.003,1,590616429,0,0,0,7,A180902_8T.wav,The YOUNG BOY LEFT HOME.   ,8Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}young{SPACE}boy{ESCAPE},8306,117614,18,1,7
SPIN,1019,1,0,60.003,1,590616429,0,0,0,8,A181013_SSN.wav,The SHIRTS are HANGING in the CLOSET.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}shirts{SPACE}are{SPACE}hanging{SPACE}in{SPACE}the{SPACE}closet{.}{ESCAPE},10602,129093,45,1,8
SPIN,1019,1,0,60.003,1,590616429,0,0,0,9,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,{SHIFT}They{SPACE}met{SPACE}some{SPACE}friends{.}{ESCAPE},6918,136541,57,1,9
SPIN,1019,1,0,60.003,1,590616429,0,0,0,10,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,{SHIFT}They{SPACE}are{SPACE}riding{SPACE}their{SPACE}bicycles{.}{SPACE}{ESCAPE},8706,146596,42,1,10
SPIN,1019,1,0,60.003,1,590616429,0,0,0,11,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}puppy{SPACE}plays{SPACE}with{SPACE}the{SPACE}ball{.}{ESCAPE},8259,156148,64,1,11
SPIN,1019,1,0,60.003,1,590616429,0,0,0,12,A180901_8T.wav,The BOOK TELLS a STORY.   ,8Talker,TypeSPINProc,StimList,{SHIFT}Tell{SPACE}a{SPACE}story{ESCAPE},5378,162483,17,1,12
SPIN,1019,1,0,60.003,1,590616429,0,0,0,13,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}dish{SPACE}towel{SPACE}is{SPACE}by{SPACE}the{SPACE}sink{ESCAPE},9873,173611,33,1,13
SPIN,1019,1,0,60.003,1,590616429,0,0,0,14,A181003_SSN.wav,THEY SAT on a WOODEN BENCH.   ,SSN,TypeSPINProc,StimList,{SHIFT}They{SPACE}sat{SPACE}on{SPACE}a{SPACE}wooden{SPACE}ledge{.}{TAB}{TAB}{ESCAPE},9708,184546,35,1,14
SPIN,1019,1,0,60.003,1,590616429,0,0,0,15,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}car{SPACE}hit{SPACE}the{SPACE}wall{.}{ESCAPE},6293,191914,32,1,15
SPIN,1019,1,0,60.003,1,590616429,0,0,0,16,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,{SHIFT}IDK{ESCAPE},5914,198817,19,1,16
