ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,1,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,{SHIFT}Dishcloths{SPACE}are{SPACE}very{SPACE}wet{SPACE}{ESCAPE},24328,2269568,25,1,1
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,2,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,{SHIFT}She{SPACE}stood{SPACE}near{SPACE}the{SPACE}window{.}{ENTER}{ESCAPE},13410,2285215,20,1,2
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,3,A181008_SSN.wav,SOMEONE is CROSSING the ROAD.   ,SSN,TypeSPINProc,StimList,{SHIFT}Someone{SPACE}is{SPACE}crossing{SPACE}the{SPACE}road{.}{ENTER}{ESCAPE},13735,2301606,40,1,3
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,4,A180712_2T.wav,FATHER FORGOT the BREAD.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}team{SPACE}was{SPACE}trained{SPACE}by{SPACE}their{SPACE}coach{.}{ENTER}{ESCAPE},14742,2318845,12,1,4
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,5,A180902_8T.wav,The YOUNG BOY LEFT HOME.   ,8Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}young{SPACE}boy{SPACE}{ENTER}{ESCAPE},9801,2331036,18,1,5
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,6,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}girl{SPACE}was{SPACE}laughing{ESCAPE},11820,2349571,43,1,6
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,7,A180910_8T.wav,THEY WENT on a VACATION.   ,SSN,TypeSPINProc,StimList,{SHIFT}They{SPACE}went{SPACE}on{SPACE}vacation{ESCAPE},11909,2362642,26,1,7
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,8,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}raincoat{SPACE}is{SPACE}hanging{SPACE}up{ESCAPE},12031,2375697,58,1,8
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,9,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}ground{SPACE}is{SPACE}very{SPACE}hard{.}{ENTER}{ESCAPE},10026,2387024,46,1,9
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,10,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}racecar{SPACE}goes{SPACE}very{SPACE}fast{ESCAPE},12446,2400560,15,1,10
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,11,A180716_2T.wav,The NEW ROAD is on the MAP.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}new{SPACE}road{SPACE}was{SPACE}built{ESCAPE},11768,2413415,16,1,11
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,12,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,x{ESCAPE},14717,2429246,9,1,12
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,13,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}boy{SPACE}hurried{SPACE}to{SPACE}school{.}{ESCAPE},11622,2441717,54,1,13
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,14,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}dish{SPACE}towel{SPACE}was{SPACE}by{SPACE}the{SPACE}sink{.}{ESCAPE},10449,2453260,33,1,14
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,15,A181504_1T.wav,The SHOP CLOSED for LUNCH.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}football{SPACE}hit{SPACE}the{SPACE}goalpost{ESCAPE},10945,2465172,52,1,15
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,16,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}orange{SPACE}was{SPACE}very{SPACE}sweet{.}{ESCAPE},10003,2475979,14,1,16
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,17,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{ESCAPE},9567,2486442,30,1,17
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,18,A181502_1T.wav,The OVEN is TOO HOT.,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}oven{SPACE}is{SPACE}too{SPACE}hot{.}{ESCAPE},8351,2495626,50,1,18
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,19,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}cat{SPACE}is{SPACE}climbing{SPACE}the{SPACE}tree{ESCAPE},14455,2510929,19,1,19
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,20,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}janitor{SPACE}used{SPACE}a{SPACE}broom{ESCAPE},16889,2528696,34,1,20
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,21,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,water{ESCAPE},6484,2536239,7,1,21
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,22,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}puppy{SPACE}plays{SPACE}with{SPACE}a{SPACE}ball{ESCAPE},9839,2547094,64,1,22
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,23,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}train{SPACE}stops{SPACE}at{SPACE}the{SPACE}station{ESCAPE},10462,2558366,63,1,23
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,24,A181004_SSN.wav,The GOOD BOY is HELPING.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}good{SPACE}boy{SPACE}is{SPACE}helping{ESCAPE},8823,2568077,36,1,24
SPIN,1010,1,0,60.004,1,1720750537,0,0,0,25,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}chicken{SPACE}laid{SPACE}some{SPACE}eggs{ESCAPE},8123,2577093,48,1,25
