ExperimentName,Subject,Session,0,Display.RefreshRate,Group,RandomSeed,0,0,0,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,1,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,{CAPSLOCK}X{CAPSLOCK}{ESCAPE},15512,144776,3,1,1
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,2,A181007_SSN.wav,The DOG JUMPED ON the CHAIR.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}D{CAPSLOCK}octor{ESCAPE},13037,161766,39,1,2
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,3,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,the{SPACE}dish{SPACE}towel{SPACE}is{SPACE}by{SPACE}the{SPACE}sink{ESCAPE},14938,180749,33,1,3
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,4,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,the{SPACE}{ESCAPE},5571,187981,27,1,4
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,5,A180907_8T.wav,The FIVE MEN are WORKING.    ,8Talker,TypeSPINProc,StimList,the{SPACE}name{SPACE}of{SPACE}five{ESCAPE},9629,199572,23,1,5
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,6,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,they{SPACE}are{SPACE}writing{SPACE}the{SPACE}sentences{ESCAPE},14283,216659,42,1,6
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,7,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}X{CAPSLOCK}{ESCAPE},5085,222843,22,1,7
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,8,A181506_1T.wav,The BOY HURRIED to SCHOOL.   ,1T,TypeSPINProc,StimList,are{SPACE}for{SPACE}desert{ESCAPE},17673,241681,54,1,8
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,9,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,buckets{ESCAPE},8559,253049,47,1,9
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,10,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,he{SPACE}had{SPACE}daughters{ESCAPE},9829,265968,60,1,10
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,11,A180905_8T.wav,The TABLE has THREE LEGS.   ,SSN,TypeSPINProc,StimList,table{SPACE}has{SPACE}really{SPACE}like{ESCAPE},11257,278279,21,1,11
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,12,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,the{SPACE}lady{SPACE}packed{SPACE}her{SPACE}bag{ESCAPE},21654,301358,28,1,12
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,13,A181502_1T.wav,The OVEN is TOO HOT.,1T,TypeSPINProc,StimList,{CAPSLOCK}M{CAPSLOCK}onday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{SPACE}of{SPACE}a{SPACE}week{ESCAPE},13712,317165,50,1,13
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,14,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,heard{SPACE}ticketing{ESCAPE},22234,340419,11,1,14
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,15,A181012_SSN.wav,The MILK was by the FRONT DOOR.   ,SSN,TypeSPINProc,StimList,the{SPACE}notebook{SPACE}is{SPACE}{ESCAPE},8591,351875,44,1,15
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,16,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,above{SPACE}the{SPACE}was{SPACE}tid{LEFTARROW}{LEFTARROW}{LEFTARROW}{LEFTARROW}{LEFTARROW}ily{SPACE}washed{ESCAPE},27563,380513,59,1,16
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,17,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,a{SPACE}quarter{SPACE}is{SPACE}25{SPACE}cents{ESCAPE},16465,401063,61,1,17
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,18,A180704_2T.wav,SHE FOUND her PURSE.,2Talker,TypeSPINProc,StimList,"on{SPACE}my{SPACE}hat{,}{SPACE}she{SPACE}found{SPACE}her{SPACE}screens{ESCAPE}",28662,431542,4,1,18
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,19,A181008_SSN.wav,SOMEONE is CROSSING the ROAD.   ,SSN,TypeSPINProc,StimList,someone{SPACE}is{SPACE}crossing{SPACE}the{SPACE}road{ESCAPE},12239,444917,40,1,19
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,20,A180713_2T.wav,The GIRL has a PICTURE BOOK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}girl{SPACE}has{SPACE}pictured{SPACE}a{SPACE}{ESCAPE},13467,460044,13,1,20
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,21,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,"yellow{,}{SPACE}people{SPACE}were{ESCAPE}",11198,472291,15,1,21
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,22,A181003_SSN.wav,THEY SAT on a WOODEN BENCH.   ,SSN,TypeSPINProc,StimList,is{SPACE}sad{SPACE}a{SPACE}little{SPACE}lunch{ESCAPE},16717,490626,35,1,22
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,23,A181501_1T.wav,A MAN is TURNING the FAUCET.   ,1T,TypeSPINProc,StimList,in{SPACE}trees{ESCAPE},16372,508513,49,1,23
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,24,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,the{SPACE}raincoat{SPACE}is{SPACE}hung{SPACE}up{ESCAPE},11604,521944,58,1,24
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,25,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,the{SPACE}ground{SPACE}is{SPACE}very{ESCAPE},7855,533527,46,1,25
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,26,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,they{SPACE}washed{SPACE}in{SPACE}cold{SPACE}water{ESCAPE},35428,570533,7,1,26
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,27,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,the{SPACE}driver{SPACE}started{SPACE}the{SPACE}engine{ESCAPE},13511,585580,53,1,27
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,28,A180706_2T.wav,MOTHER GOT a SAUCEPAN.,2Talker,TypeSPINProc,StimList,mother{SPACE}{ESCAPE},10225,596643,6,1,28
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,29,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,mother{SPACE}tied{SPACE}up{SPACE}the{SPACE}string{ESCAPE},11734,612418,62,1,29
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,30,A180710_2T.wav,THEY had TWO EMPTY BOTTLES.   ,2Talker,TypeSPINProc,StimList,they{SPACE}have{SPACE}two{SPACE}washing{SPACE}bottles{ESCAPE},23114,644680,10,1,30
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,31,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,the{SPACE}next{ESCAPE},22623,671087,25,1,31
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,32,A181503_1T.wav,HE is SUCKING his THUMB.   ,1T,TypeSPINProc,StimList,he{SPACE}is{SPACE}his{SPACE}long{ESCAPE},14671,696717,51,1,32
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,33,A181004_SSN.wav,The GOOD BOY is HELPING.   ,SSN,TypeSPINProc,StimList,the{SPACE}good{SPACE}voice{ESCAPE},8514,710708,36,1,33
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,34,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,they{SPACE}are{SPACE}climbing{SPACE}{ESCAPE},15082,737642,19,1,34
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,35,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,the{SPACE}train{SPACE}stopped{SPACE}at{SPACE}the{SPACE}station{ESCAPE},13892,755401,63,1,35
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,36,A180708_2T.wav,The YOUNG PEOPLE are DANCING.,2Talker,TypeSPINProc,StimList,the{SPACE}young{SPACE}dances{ESCAPE},18699,782656,8,1,36
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,37,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}wall{SPACE}frame{SPACE}dropped{ESCAPE},13965,799054,2,1,37
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,38,A181013_SSN.wav,The SHIRTS are HANGING in the CLOSET.   ,SSN,TypeSPINProc,StimList,the{SPACE}shirts{SPACE}are{SPACE}hanging{SPACE}{ESCAPE},22137,825725,45,1,38
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,39,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,the{SPACE}train{'}s{SPACE}moving{SPACE}fast{ESCAPE},15252,857171,30,1,39
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,40,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,kitcken{SPACE}was{ESCAPE},31687,900688,38,1,40
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,41,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,you{SPACE}listen{SPACE}to{SPACE}this{SPACE}{ESCAPE},14701,918383,24,1,41
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,42,A180902_8T.wav,The YOUNG BOY LEFT HOME.   ,8Talker,TypeSPINProc,StimList,she{SPACE}is{SPACE}great{ESCAPE},13720,942933,18,1,42
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,43,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,she{SPACE}started{SPACE}{ESCAPE},25966,985011,20,1,43
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,44,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,the{SPACE}boss{SPACE}left{SPACE}earliy{ESCAPE},15992,1011985,9,1,44
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,45,A180716_2T.wav,The NEW ROAD is on the MAP.   ,2Talker,TypeSPINProc,StimList,the{SPACE}new{SPACE}road{SPACE}grew{ESCAPE},18137,1041111,16,1,45
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,46,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,children{SPACE}helped{SPACE}{ESCAPE},21158,1070597,1,1,46
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,47,A180901_8T.wav,The BOOK TELLS a STORY.   ,8Talker,TypeSPINProc,StimList,she{SPACE}told{SPACE}she{SPACE}stone{ESCAPE},17710,1093548,17,1,47
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,48,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,the{SPACE}car{SPACE}envolved{ESCAPE},11803,1116739,32,1,48
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,49,A181009_SSN.wav,The MAILMAN BROUGHT a LETTER.   ,SSN,TypeSPINProc,StimList,{CAPSLOCK}M{CAPSLOCK}yln{SPACE}has{SPACE}left{ESCAPE},20194,1141545,41,1,49
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,50,A180910_8T.wav,THEY WENT on a VACATION.   ,SSN,TypeSPINProc,StimList,they{SPACE}went{SPACE}up{SPACE}musicians{ESCAPE},32189,1180439,26,1,50
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,51,A181504_1T.wav,The SHOP CLOSED for LUNCH.   ,1T,TypeSPINProc,StimList,we{SPACE}heard{SPACE}the{SPACE}ticket{ESCAPE},14580,1198061,52,1,51
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,52,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,the{SPACE}child{SPACE}drinks{SPACE}milk{ESCAPE},18293,1227772,31,1,52
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,53,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,the{SPACE}nice{SPACE}people{SPACE}are{SPACE}coming{ESCAPE},9683,1259226,55,1,53
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,54,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,the{SPACE}genetor{SPACE}is{SPACE}rude{ESCAPE},18262,1281904,34,1,54
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,55,A180712_2T.wav,FATHER FORGOT the BREAD.   ,2Talker,TypeSPINProc,StimList,people{SPACE}she{ESCAPE},16013,1303087,12,1,55
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,56,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,the{SPACE}girl{SPACE}has{SPACE}left{ESCAPE},8330,1316870,43,1,56
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,57,A180705_2T.wav,The FRUIT IS on the GROUND.   ,2Talker,TypeSPINProc,StimList,our{SPACE}food{SPACE}is{SPACE}on{SPACE}the{SPACE}ground{ESCAPE},34661,1357883,5,1,57
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,58,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,we{SPACE}heard{SPACE}orange{SPACE}is{SPACE}complicated{ESCAPE},20416,1379786,14,1,58
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,59,A181005_SSN.wav,THEY FOLLOWED the PATH.   ,SSN,TypeSPINProc,StimList,they{SPACE}followed{SPACE}the{SPACE}cat{ESCAPE},15343,1397145,37,1,59
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,60,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,the{SPACE}puppies{SPACE}played{SPACE}with{SPACE}the{SPACE}ball{ESCAPE},42951,1440718,64,1,60
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,61,A181508_1T.wav,SHE BUMPED her HEAD.   ,1T,TypeSPINProc,StimList,she{SPACE}bumped{SPACE}her{SPACE}head{ESCAPE},17727,1459125,56,1,61
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,62,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,she{SPACE}met{SPACE}some{SPACE}friends{ESCAPE},8821,1470284,57,1,62
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,63,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,the{SPACE}dinner{SPACE}plate{SPACE}is{SPACE}hot{ESCAPE},26703,1498299,29,1,63
SPIN,2018,1,0,60.004,1,-2069832470,0,0,0,64,A181016_SSN.wav,The CHICKEN LAID some EGGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}chicken{SPACE}lays{SPACE}eggs{ESCAPE},20517,1519561,48,1,64
