ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,1,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,{SHIFT}This{SPACE}locker{.}{.}{.}one{SPACE}of{SPACE}the{ESCAPE},29751,121715,25,1,1
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,2,A181003_SSN.wav,THEY SAT on a WOODEN BENCH.   ,SSN,TypeSPINProc,StimList,{SHIFT}It{SPACE}said{SPACE}a{SPACE}{.}{.}{.}act{ESCAPE},51023,175951,35,1,2
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,3,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,{SHIFT}the{SPACE}world{SPACE}drop{ESCAPE},25346,203438,2,1,3
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,4,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,"{SHIFT}The{SPACE}wolf{SPACE}drop{SPACE}the{SPACE}ball{,}the{SPACE}colour{ESCAPE}",28792,234132,64,1,4
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,5,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}bucket{SPACE}hold{SPACE}off{ESCAPE},28259,263714,47,1,5
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,6,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,{.}{.}{.}watched{.}{SHIFT}Elephant{LEFTARROW}{ESCAPE},28157,293576,59,1,6
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,7,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,the{ESCAPE},15158,310959,22,1,7
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,8,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,a{SPACE}cup{SPACE}of{SPACE}coffee{ESCAPE},9555,321822,14,1,8
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,9,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,{LEFTARROW}{SHIFT}Feb{LEFTARROW}ruary{SPACE}has{SPACE}28{SPACE}days{.}{ESCAPE},58800,382499,7,1,9
SPIN,2019,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">233657784999</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-07T14:37:48Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1729741072,07-07-2017,09:37:48,2:37:48 PM,10,A180716_2T.wav,The NEW ROAD is on the MAP.   ,2Talker,TypeSPINProc,StimList,{SHIFT}They{'}re{SPACE}not{ESCAPE},14211,397690,16,1,10
