ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,1,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,{SHIFT}Monday{SPACE}is{SPACE}the{SPACE}first{ESCAPE},29159,111628,58,1,1
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,2,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,{SHIFT}What{'}s{SHIFT}{?}{ESCAPE},25590,139490,27,1,2
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,3,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,{SHIFT}Test{ESCAPE},16993,157841,7,1,3
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,4,A180706_2T.wav,MOTHER GOT a SAUCEPAN.,2Talker,TypeSPINProc,StimList,{SHIFT}their{SPACE}parents{SPACE}and{SPACE}family{ESCAPE},14370,173184,6,1,4
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,5,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,the{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{ESCAPE},5893,180223,30,1,5
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,6,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,{SHIFT}Mother{SPACE}{SHIFT}Tang{SPACE}is{SPACE}strict{ESCAPE},19353,200366,62,1,6
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,7,A181012_SSN.wav,The MILK was by the FRONT DOOR.   ,SSN,TypeSPINProc,StimList,the{SPACE}local{SPACE}is{SPACE}fine{.}{.}{.}{ESCAPE},35668,236996,44,1,7
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,8,A181502_1T.wav,The OVEN is TOO HOT.,1T,TypeSPINProc,StimList,{SHIFT}Monday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{SPACE}of{SPACE}a{SPACE}week{ESCAPE},8820,246379,50,1,8
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,9,A181504_1T.wav,The SHOP CLOSED for LUNCH.   ,1T,TypeSPINProc,StimList,{SHIFT}Drinks{SPACE}more{SPACE}than{SPACE}juice{ESCAPE},12660,260018,52,1,9
SPIN,2023,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">1277039732913</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-17T15:03:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1435023571,07-17-2017,10:03:30,3:03:30 PM,10,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,{SHIFT}xxx{ESCAPE},9102,269626,20,1,10
